# 23,324 BBMP road segments. TWO WIDTH COLUMNS: width_existing_m and width_proposed_m. The proposed figure is larger on 100% of segments (median 18 m vs 9 m) and MUST NOT be used for FAR, height or setback. Geometry reduced to a centroid. This row is NOT a boundary — joining on the centroid gives you a point inside (or near) the shape, not the shape.
road_id,hierarchy_code,hierarchy_interpretation_unverified,surface_code,width_existing_m,width_proposed_m,length_m,geometry_type,centroid_lng,centroid_lat,vertex_count
104643,MA,Major road (unverified expansion),W,9.0,18.0,32.0,LineString,77.635319,13.012332,3
104644,MA,Major road (unverified expansion),W,9.0,18.0,41.6,LineString,77.641181,13.014087,3
104651,MI,Minor road (unverified expansion),W,6.0,12.0,78.8,LineString,77.639486,13.012374,3
104652,MI,Minor road (unverified expansion),W,6.0,12.0,50.5,LineString,77.639336,13.013899,3
104654,MI,Minor road (unverified expansion),W,6.0,12.0,37.6,LineString,77.639535,13.015748,3
104655,MI,Minor road (unverified expansion),W,6.0,12.0,25.0,LineString,77.64112,13.01554,3
104656,MI,Minor road (unverified expansion),W,6.0,12.0,41.9,LineString,77.641462,13.015487,3
104657,MI,Minor road (unverified expansion),W,6.0,12.0,35.4,LineString,77.642101,13.015379,3
104941,MA,Major road (unverified expansion),W,9.0,18.0,96.4,LineString,77.648545,13.013482,5
104942,MA,Major road (unverified expansion),W,9.0,18.0,78.8,LineString,77.64806,13.012863,4
104946,MI,Minor road (unverified expansion),W,6.0,12.0,117.5,LineString,77.648589,13.014446,5
106511,MI,Minor road (unverified expansion),W,6.0,12.0,108.5,LineString,77.535881,12.978354,5
106519,MA,Major road (unverified expansion),W,12.0,24.0,52.0,LineString,77.537096,12.984295,5
105036,MA,Major road (unverified expansion),W,9.0,18.0,170.6,LineString,77.62997,13.015676,3
105707,MI,Minor road (unverified expansion),W,6.0,12.0,36.0,LineString,77.541301,13.007256,3
106077,MA,Major road (unverified expansion),W,12.0,24.0,34.4,LineString,77.554455,13.011565,3
106078,MA,Major road (unverified expansion),W,12.0,24.0,49.4,LineString,77.554439,13.012003,3
106079,MA,Major road (unverified expansion),W,12.0,24.0,169.1,LineString,77.55426,13.013181,9
106307,MA,Major road (unverified expansion),W,12.0,24.0,84.6,LineString,77.537368,12.986978,6
106309,MA,Major road (unverified expansion),W,12.0,24.0,59.2,LineString,77.537451,12.987659,4
106311,MA,Major road (unverified expansion),W,12.0,24.0,195.8,LineString,77.537665,12.98861,7
106313,MA,Major road (unverified expansion),W,12.0,24.0,222.4,LineString,77.538124,12.990543,10
106314,MA,Major road (unverified expansion),W,12.0,24.0,179.5,LineString,77.53958,12.994651,9
106315,MA,Major road (unverified expansion),W,12.0,24.0,42.1,LineString,77.539891,12.9955,5
106316,MA,Major road (unverified expansion),W,12.0,24.0,141.8,LineString,77.540246,12.996485,6
106318,MA,Major road (unverified expansion),W,12.0,24.0,86.0,LineString,77.540485,12.99725,8
106319,MA,Major road (unverified expansion),W,12.0,24.0,70.5,LineString,77.541114,13.000461,6
106320,MA,Major road (unverified expansion),W,12.0,24.0,220.2,LineString,77.539292,13.001688,7
106321,MA,Major road (unverified expansion),W,12.0,24.0,94.7,LineString,77.538023,13.001348,6
106322,MA,Major road (unverified expansion),W,12.0,24.0,50.0,LineString,77.536902,13.0011,4
106324,MA,Major road (unverified expansion),W,12.0,24.0,135.5,LineString,77.535082,13.000642,6
106325,MA,Major road (unverified expansion),W,12.0,24.0,274.1,LineString,77.532822,13.000076,8
106353,MI,Minor road (unverified expansion),W,6.0,12.0,42.9,LineString,77.539691,12.975638,3
106354,MI,Minor road (unverified expansion),W,6.0,12.0,49.6,LineString,77.539229,12.975698,3
106355,MI,Minor road (unverified expansion),W,6.0,12.0,17.7,LineString,77.538597,12.975743,3
106356,MI,Minor road (unverified expansion),W,6.0,12.0,57.1,LineString,77.538305,12.975733,3
106357,MI,Minor road (unverified expansion),W,6.0,12.0,57.7,LineString,77.537743,12.975703,4
106358,MI,Minor road (unverified expansion),W,6.0,12.0,62.5,LineString,77.537121,12.975639,3
106359,MI,Minor road (unverified expansion),W,6.0,12.0,30.5,LineString,77.536729,12.975596,3
106360,MI,Minor road (unverified expansion),W,6.0,12.0,66.4,LineString,77.536301,12.975575,3
106361,MI,Minor road (unverified expansion),W,6.0,12.0,50.4,LineString,77.535766,12.975573,3
107927,MI,Minor road (unverified expansion),W,6.0,12.0,87.9,LineString,77.528789,12.984128,4
107939,MI,Minor road (unverified expansion),W,6.0,12.0,19.6,LineString,77.522849,12.992026,3
108804,PU,Code 'PU' — expansion not published,W,12.0,24.0,31.6,LineString,77.525446,12.985525,4
108805,PU,Code 'PU' — expansion not published,W,12.0,24.0,16.0,LineString,77.526229,12.985958,3
108806,PU,Code 'PU' — expansion not published,W,12.0,24.0,12.9,LineString,77.526545,12.985812,3
108809,PU,Code 'PU' — expansion not published,W,12.0,24.0,14.8,LineString,77.527229,12.985253,3
108810,PU,Code 'PU' — expansion not published,W,12.0,24.0,18.7,LineString,77.527121,12.985344,3
108900,MA,Major road (unverified expansion),W,9.0,18.0,223.4,LineString,77.547173,12.99746,7
108901,MA,Major road (unverified expansion),W,9.0,18.0,34.1,LineString,77.545635,12.997444,4
108902,MA,Major road (unverified expansion),W,9.0,18.0,45.6,LineString,77.545352,12.997464,5
108903,MA,Major road (unverified expansion),W,9.0,18.0,269.9,LineString,77.544145,12.997839,13
107591,MI,Minor road (unverified expansion),W,6.0,12.0,44.6,LineString,77.529845,12.987111,7
107612,MI,Minor road (unverified expansion),W,6.0,12.0,25.2,LineString,77.529981,12.987337,4
107613,MI,Minor road (unverified expansion),W,6.0,12.0,36.2,LineString,77.530538,12.988197,6
107614,MI,Minor road (unverified expansion),W,6.0,12.0,16.6,LineString,77.530756,12.98863,3
107615,MI,Minor road (unverified expansion),W,6.0,12.0,13.5,LineString,77.530938,12.989107,4
107616,MI,Minor road (unverified expansion),W,6.0,12.0,32.5,LineString,77.531034,12.989283,4
107617,MI,Minor road (unverified expansion),W,6.0,12.0,38.0,LineString,77.531263,12.989785,3
107635,MI,Minor road (unverified expansion),W,6.0,12.0,73.3,LineString,77.531569,12.991783,5
107637,MI,Minor road (unverified expansion),W,6.0,12.0,6.4,LineString,77.531399,12.990393,3
107638,MI,Minor road (unverified expansion),W,6.0,12.0,47.3,LineString,77.531429,12.990617,4
107646,MI,Minor road (unverified expansion),W,6.0,12.0,45.3,LineString,77.532558,12.999413,3
107648,MI,Minor road (unverified expansion),W,6.0,12.0,37.4,LineString,77.53246,12.999026,4
107650,MI,Minor road (unverified expansion),W,6.0,12.0,36.6,LineString,77.532361,12.998737,6
107658,MI,Minor road (unverified expansion),W,6.0,12.0,27.1,LineString,77.531976,12.997968,3
107665,MI,Minor road (unverified expansion),W,6.0,12.0,80.0,LineString,77.53149,12.997684,6
108876,MA,Major road (unverified expansion),W,12.0,24.0,63.1,LineString,77.537411,13.001208,4
108877,MA,Major road (unverified expansion),W,12.0,24.0,83.3,LineString,77.540763,13.001868,6
108878,MA,Major road (unverified expansion),W,12.0,24.0,29.3,LineString,77.540984,13.001099,3
108879,MA,Major road (unverified expansion),W,12.0,24.0,17.9,LineString,77.541041,13.000878,3
108880,MA,Major road (unverified expansion),W,12.0,24.0,200.3,LineString,77.540856,12.99845,10
108881,MA,Major road (unverified expansion),W,12.0,24.0,176.9,LineString,77.537119,12.983321,12
108882,PU,Code 'PU' — expansion not published,W,12.0,24.0,68.1,LineString,77.548139,12.975277,4
108883,MA,Major road (unverified expansion),W,9.0,18.0,56.5,LineString,77.548744,12.997536,4
109505,MI,Minor road (unverified expansion),W,6.0,12.0,16.7,LineString,77.546349,12.996554,3
109506,MI,Minor road (unverified expansion),W,6.0,12.0,46.1,LineString,77.546398,12.997239,3
107740,MA,Major road (unverified expansion),W,9.0,18.0,53.8,LineString,77.53528,12.988229,4
107743,MA,Major road (unverified expansion),W,9.0,18.0,93.9,LineString,77.533764,12.988745,5
107744,MA,Major road (unverified expansion),W,9.0,18.0,25.3,LineString,77.534275,12.988498,4
107745,MA,Major road (unverified expansion),W,9.0,18.0,24.6,LineString,77.534638,12.98836,4
107746,MA,Major road (unverified expansion),W,9.0,18.0,35.0,LineString,77.534869,12.988299,4
107763,MI,Minor road (unverified expansion),W,6.0,12.0,22.4,LineString,77.530041,12.989925,3
107782,MA,Major road (unverified expansion),W,12.0,24.0,44.6,LineString,77.527476,12.998881,4
107837,MA,Major road (unverified expansion),W,12.0,24.0,48.6,LineString,77.531826,12.999846,4
108029,MI,Minor road (unverified expansion),W,6.0,12.0,88.5,LineString,77.53439,12.97566,4
108030,MI,Minor road (unverified expansion),W,6.0,12.0,32.9,LineString,77.532877,12.975928,3
108031,MI,Minor road (unverified expansion),W,6.0,12.0,35.7,LineString,77.522129,12.976613,2
108032,MI,Minor road (unverified expansion),W,6.0,12.0,73.4,LineString,77.52292,12.97652,3
108033,MI,Minor road (unverified expansion),W,6.0,12.0,35.6,LineString,77.523435,12.976482,3
108050,MI,Minor road (unverified expansion),W,6.0,12.0,24.7,LineString,77.528814,12.977738,3
108059,MI,Minor road (unverified expansion),W,6.0,12.0,48.2,LineString,77.531154,12.97619,4
108060,MI,Minor road (unverified expansion),W,6.0,12.0,136.5,LineString,77.530142,12.976262,3
108061,MI,Minor road (unverified expansion),W,6.0,12.0,20.9,LineString,77.528088,12.976318,3
108609,MI,Minor road (unverified expansion),W,6.0,12.0,17.6,LineString,77.527552,12.990188,3
108610,MI,Minor road (unverified expansion),W,6.0,12.0,11.0,LineString,77.527296,12.990271,4
108611,MI,Minor road (unverified expansion),W,6.0,12.0,94.1,LineString,77.526837,12.990409,6
108062,MI,Minor road (unverified expansion),W,6.0,12.0,47.1,LineString,77.533655,12.975769,3
108063,MI,Minor road (unverified expansion),W,6.0,12.0,29.3,LineString,77.533238,12.975852,3
108071,MI,Minor road (unverified expansion),W,6.0,12.0,153.5,LineString,77.535149,12.976035,6
108075,PU,Code 'PU' — expansion not published,W,12.0,24.0,169.3,LineString,77.535454,12.981162,4
108089,MI,Minor road (unverified expansion),W,6.0,12.0,28.7,LineString,77.528803,12.977262,4
108093,MI,Minor road (unverified expansion),W,6.0,12.0,50.2,LineString,77.534859,12.97539,5
108094,MI,Minor road (unverified expansion),W,6.0,12.0,5.7,LineString,77.534788,12.975147,3
108095,MI,Minor road (unverified expansion),W,6.0,12.0,45.1,LineString,77.534701,12.974884,3
108994,MI,Minor road (unverified expansion),W,6.0,12.0,68.8,LineString,77.5424,12.985297,5
108995,MI,Minor road (unverified expansion),W,6.0,12.0,200.0,LineString,77.542488,12.984116,11
108996,MI,Minor road (unverified expansion),W,6.0,12.0,46.2,LineString,77.542753,12.982365,5
108997,MI,Minor road (unverified expansion),W,6.0,12.0,33.2,LineString,77.542817,12.981972,4
108998,MI,Minor road (unverified expansion),W,6.0,12.0,9.2,LineString,77.542842,12.981805,4
108999,MI,Minor road (unverified expansion),W,6.0,12.0,20.3,LineString,77.54286,12.98167,4
109000,MI,Minor road (unverified expansion),W,6.0,12.0,37.1,LineString,77.54287,12.981372,4
109001,MI,Minor road (unverified expansion),W,6.0,12.0,40.7,LineString,77.542808,12.980965,4
109002,MI,Minor road (unverified expansion),W,6.0,12.0,16.6,LineString,77.542773,12.980792,3
109003,MI,Minor road (unverified expansion),W,6.0,12.0,66.3,LineString,77.542746,12.980477,5
109004,MI,Minor road (unverified expansion),W,6.0,12.0,75.6,LineString,77.542717,12.979697,6
109018,MA,Major road (unverified expansion),W,9.0,18.0,37.4,LineString,77.545352,12.984996,3
109019,MA,Major road (unverified expansion),W,9.0,18.0,89.8,LineString,77.544298,12.985172,4
109020,MA,Major road (unverified expansion),W,9.0,18.0,76.7,LineString,77.543269,12.985425,3
109021,MA,Major road (unverified expansion),W,9.0,18.0,46.3,LineString,77.542631,12.985616,4
109022,MI,Minor road (unverified expansion),W,6.0,12.0,2.2,LineString,77.541991,12.985851,3
109023,MA,Major road (unverified expansion),W,9.0,18.0,52.3,LineString,77.54181,12.985937,4
108442,PU,Code 'PU' — expansion not published,W,12.0,24.0,26.7,LineString,77.523594,12.985087,4
108811,MI,Minor road (unverified expansion),W,6.0,12.0,24.9,LineString,77.528813,12.977508,3
108840,MA,Major road (unverified expansion),W,12.0,24.0,34.7,LineString,77.537327,13.000355,4
109335,MI,Minor road (unverified expansion),W,6.0,12.0,38.1,LineString,77.54554,12.987884,3
109336,MI,Minor road (unverified expansion),W,6.0,12.0,37.5,LineString,77.545564,12.988224,3
109337,MI,Minor road (unverified expansion),W,6.0,12.0,31.4,LineString,77.545587,12.988588,3
109338,MI,Minor road (unverified expansion),W,6.0,12.0,17.6,LineString,77.5456,12.988766,3
109339,MI,Minor road (unverified expansion),W,6.0,12.0,27.1,LineString,77.545972,12.99083,3
108650,MI,Minor road (unverified expansion),W,6.0,12.0,43.7,LineString,77.531041,12.989703,5
108651,MI,Minor road (unverified expansion),W,6.0,12.0,78.1,LineString,77.530412,12.989842,8
108653,MA,Major road (unverified expansion),W,9.0,18.0,216.8,LineString,77.536601,12.988053,11
108658,MI,Minor road (unverified expansion),W,6.0,12.0,33.2,LineString,77.532238,12.998487,4
108659,MI,Minor road (unverified expansion),W,6.0,12.0,28.4,LineString,77.532087,12.998184,3
108664,MI,Minor road (unverified expansion),W,6.0,12.0,25.7,LineString,77.531476,12.990979,3
108667,MI,Minor road (unverified expansion),W,6.0,12.0,43.0,LineString,77.530853,12.988894,5
108668,MI,Minor road (unverified expansion),W,6.0,12.0,28.0,LineString,77.53069,12.98848,4
108669,MI,Minor road (unverified expansion),W,6.0,12.0,65.7,LineString,77.530277,12.98786,7
108670,MI,Minor road (unverified expansion),W,6.0,12.0,15.0,LineString,77.530077,12.987517,3
108718,MI,Minor road (unverified expansion),W,6.0,12.0,63.7,LineString,77.532269,12.97605,3
108734,PU,Code 'PU' — expansion not published,W,12.0,24.0,69.3,LineString,77.528218,12.984229,6
108735,PU,Code 'PU' — expansion not published,W,12.0,24.0,60.1,LineString,77.527803,12.984716,4
108736,PU,Code 'PU' — expansion not published,W,12.0,24.0,14.7,LineString,77.531428,12.982122,3
108737,PU,Code 'PU' — expansion not published,W,12.0,24.0,25.8,LineString,77.531718,12.982065,4
108738,PU,Code 'PU' — expansion not published,W,12.0,24.0,62.1,LineString,77.534585,12.981477,5
108741,MI,Minor road (unverified expansion),W,6.0,12.0,655.3,LineString,77.520605,12.98073,19
109264,MI,Minor road (unverified expansion),W,6.0,12.0,23.7,LineString,77.545934,12.992329,3
108904,MA,Major road (unverified expansion),W,9.0,18.0,78.3,LineString,77.542059,12.998815,4
108905,MA,Major road (unverified expansion),W,9.0,18.0,41.3,LineString,77.541685,12.999037,3
108906,MA,Major road (unverified expansion),W,9.0,18.0,44.2,LineString,77.541283,12.999269,5
109236,MI,Minor road (unverified expansion),W,6.0,12.0,78.4,LineString,77.545235,12.985273,3
109239,MI,Minor road (unverified expansion),W,6.0,12.0,17.8,LineString,77.542714,12.98262,7
109263,MI,Minor road (unverified expansion),W,6.0,12.0,13.7,LineString,77.545998,12.991951,3
107234,MI,Minor road (unverified expansion),W,6.0,12.0,48.0,LineString,77.528732,12.97652,6
107244,MI,Minor road (unverified expansion),W,6.0,12.0,25.1,LineString,77.544818,12.975014,3
104683,MI,Minor road (unverified expansion),W,6.0,12.0,24.2,LineString,77.629817,13.004568,3
104735,MI,Minor road (unverified expansion),W,6.0,12.0,316.0,LineString,77.624868,13.001031,4
104913,MI,Minor road (unverified expansion),W,6.0,12.0,112.7,LineString,77.655082,13.017931,6
104917,MA,Major road (unverified expansion),W,9.0,18.0,67.5,LineString,77.655083,13.018432,3
105136,MA,Major road (unverified expansion),W,9.0,18.0,40.4,LineString,77.655507,13.01886,3
105154,MA,Major road (unverified expansion),W,9.0,18.0,18.8,LineString,77.655377,13.018601,3
105418,MI,Minor road (unverified expansion),W,6.0,12.0,30.6,LineString,77.535444,13.004756,3
108793,MI,Minor road (unverified expansion),W,6.0,12.0,127.7,LineString,77.52897,12.98222,8
108794,MI,Minor road (unverified expansion),W,6.0,12.0,110.5,LineString,77.528994,12.98338,5
108803,PU,Code 'PU' — expansion not published,W,12.0,24.0,31.8,LineString,77.523905,12.985059,3
108946,MI,Minor road (unverified expansion),W,6.0,12.0,103.3,LineString,77.542648,12.978923,6
108947,MI,Minor road (unverified expansion),W,6.0,12.0,52.1,LineString,77.545325,12.986011,3
110577,MI,Minor road (unverified expansion),W,6.0,12.0,31.4,LineString,77.546025,12.991791,3
110578,MI,Minor road (unverified expansion),W,6.0,12.0,25.3,LineString,77.546024,12.991033,3
112502,MI,Minor road (unverified expansion),W,6.0,12.0,39.2,LineString,77.56178,13.102907,2
105428,MI,Minor road (unverified expansion),W,6.0,12.0,56.8,LineString,77.540723,13.002701,6
105465,MA,Major road (unverified expansion),W,12.0,24.0,47.2,LineString,77.543366,13.008586,4
105466,MI,Minor road (unverified expansion),W,6.0,12.0,54.4,LineString,77.536014,13.003102,4
105468,MI,Minor road (unverified expansion),W,6.0,12.0,18.9,LineString,77.536608,13.001125,3
105474,MI,Minor road (unverified expansion),W,6.0,12.0,32.8,LineString,77.535592,13.008033,3
105492,MA,Major road (unverified expansion),W,12.0,24.0,77.9,LineString,77.543905,13.008497,4
105493,MA,Major road (unverified expansion),W,12.0,24.0,43.9,LineString,77.544445,13.008398,6
105494,MA,Major road (unverified expansion),W,12.0,24.0,139.4,LineString,77.545296,13.008251,4
105495,MA,Major road (unverified expansion),W,12.0,24.0,94.8,LineString,77.546307,13.008075,5
105238,MA,Major road (unverified expansion),W,12.0,24.0,81.9,LineString,77.637711,13.005243,4
105243,MA,Major road (unverified expansion),W,12.0,24.0,67.1,LineString,77.626711,13.000691,4
105244,MI,Minor road (unverified expansion),W,6.0,12.0,146.2,LineString,77.620741,13.003556,8
105245,MI,Minor road (unverified expansion),W,6.0,12.0,62.9,LineString,77.62158,13.003119,3
105260,MI,Minor road (unverified expansion),W,6.0,12.0,62.7,LineString,77.628541,13.012611,3
105261,MI,Minor road (unverified expansion),W,6.0,12.0,42.0,LineString,77.628014,13.012533,3
105277,MA,Major road (unverified expansion),W,9.0,18.0,137.4,LineString,77.631985,13.015,4
105296,MI,Minor road (unverified expansion),W,6.0,12.0,7.5,LineString,77.650133,13.009134,3
105297,MI,Minor road (unverified expansion),W,6.0,12.0,64.5,LineString,77.648379,13.010206,3
105318,MA,Major road (unverified expansion),W,12.0,24.0,76.8,LineString,77.647417,13.012086,3
105324,MI,Minor road (unverified expansion),W,6.0,12.0,137.3,LineString,77.654508,13.016039,7
105331,MA,Major road (unverified expansion),W,12.0,24.0,33.5,LineString,77.657751,13.014519,6
105332,MA,Major road (unverified expansion),W,12.0,24.0,34.5,LineString,77.657451,13.014605,4
105333,MA,Major road (unverified expansion),W,12.0,24.0,40.2,LineString,77.657103,13.014698,4
105334,MA,Major road (unverified expansion),W,12.0,24.0,25.0,LineString,77.656822,13.014772,4
