# 4,151 survey parcels from digitised Bengaluru Urban revenue sheets. COVERAGE IS PARTIAL (3 taluks, 7 hoblis). A survey number here is INDICATIVE and settles nothing about boundary or title. Geometry reduced to a centroid. This row is NOT a boundary — joining on the centroid gives you a point inside (or near) the shape, not the shape.
taluk,hobli,village,survey_number,pcode,district,source_sheet,geometry_type,centroid_lng,centroid_lat,vertex_count
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,111,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.73546,12.982538,7
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,6,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.748811,12.98228,7
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,9,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.751194,12.982386,7
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,38,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.755932,12.982304,6
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,145,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.744775,12.982166,8
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,41,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.75286,12.981676,7
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,106,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.731403,12.982341,7
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,128,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.743036,12.982158,7
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,37,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.757566,12.981657,9
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,123,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.741,12.981162,589
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,110,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.736947,12.981794,8
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,127,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.743202,12.981228,8
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,109,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.735168,12.981936,7
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,42,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.754459,12.978351,44
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,7,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.75083,12.981675,7
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,8,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.751191,12.981831,5
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,105,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.731006,12.981637,11
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,104,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.73283,12.981339,9
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,124_TANK,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.738657,12.980579,17
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,126,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.741984,12.980426,16
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,TANK,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.740799,12.981586,279
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,TANK,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.747439,12.981536,6
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,ROAD,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.734688,12.980067,25
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,146,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.744577,12.980881,6
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,STREAM,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.739987,12.981556,17
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,91,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.747049,12.981069,11
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,XX,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.748464,12.980849,380
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,108,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.735103,12.980844,12
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,TANK,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.748413,12.980922,356
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,103,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.73197,12.98055,12
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,98,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.730487,12.980277,8
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,HATTI,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.735561,12.980202,7
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,102,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.733191,12.980159,12
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,TANK,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.741252,12.98071,282
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,147,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.743776,12.979858,6
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,86,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.735382,12.979565,16
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,125,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.740709,12.980106,9
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,19,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.746044,12.979428,10
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,SETTLEMENT,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.747385,12.979777,8
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,1,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.748433,12.978581,63
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,43,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.752358,12.97932,10
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,82,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.73686,12.979328,12
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,99,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.731182,12.978805,213
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,87,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.73568,12.979057,20
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,TANK,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.748845,12.979751,10
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,68,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.740907,12.979164,8
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,69,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.740155,12.979123,7
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,81,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.737809,12.97947,5
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,88,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.735112,12.978906,17
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,148,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.743965,12.978825,8
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,67,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.742101,12.978638,7
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,101,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.732635,12.979184,10
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,80,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.738268,12.979204,6
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,83,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.737684,12.979007,6
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,17,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.74691,12.978801,10
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,97,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.729852,12.978054,13
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,79,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.738382,12.978856,8
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,SETTLEMENT,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.733857,12.978602,15
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,50,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.746232,12.978524,13
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,18,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.745885,12.978777,5
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,84,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.737405,12.978402,9
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,STREAM,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.731159,12.978771,201
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,66,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.744089,12.977898,5
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,49,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.748426,12.97823,70
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,100,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.732122,12.97806,242
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,90,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.735419,12.978244,6
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,78,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.738184,12.9783,8
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,STREAM,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.732024,12.978036,474
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,100,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.731957,12.978016,245
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,95,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.731623,12.977542,18
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,96,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.730227,12.97814,31
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,44,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.752135,12.978308,7
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,TANK,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.730038,12.978426,19
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,TANK,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.748538,12.97838,52
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,TANK,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.74849,12.978257,64
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,89,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.736058,12.978019,7
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,47,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.749359,12.977137,13
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,70,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.739533,12.977357,8
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,153,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.753701,12.977328,5
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,51,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.746162,12.977161,8
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,85_TANK,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.735609,12.976498,21
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,45,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.752196,12.977484,8
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,156,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.755207,12.97718,14
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,94,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.732914,12.976778,222
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,54_TANK,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.745607,12.976215,18
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,71,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.741216,12.977433,7
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,65,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.743544,12.977044,10
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,92,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.734366,12.977473,10
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,77,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.73842,12.976745,10
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,48,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.748606,12.977072,10
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,161,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.735097,12.976884,11
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,STREAM,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.732799,12.976749,412
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,52,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.747519,12.976497,292
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,94,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.732683,12.976749,213
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,155,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.751245,12.976361,10
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,160,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.751861,12.976658,6
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,72,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.740653,12.976668,6
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,154,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.752682,12.976687,5
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,93,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.734042,12.976867,5
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,64,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.742818,12.976143,11
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,157,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.753502,12.976523,7
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,73,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.739686,12.976291,14
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,TANK,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.747492,12.976493,282
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,42,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.752344,12.976047,10
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,46,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.749403,12.975627,9
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,162,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.737673,12.975044,10
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,76,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.738321,12.975556,9
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,53,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.747768,12.974759,13
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,74,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.740028,12.975447,7
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,62,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.74193,12.975215,9
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,63,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.744008,12.974976,7
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,57,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.744905,12.973836,11
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,75,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.740198,12.974441,7
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,55,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.746813,12.974362,206
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,15,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.749073,12.974649,5
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,61,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.74165,12.973935,6
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,16,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.747314,12.974231,5
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,TANK,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.74682,12.974362,200
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,60,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.743235,12.973552,6
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,56,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.74615,12.973304,5
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,59,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.742295,12.971386,272
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,58,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.743187,12.971499,14
Bangalore East,Krishnarajapura,J.I.Pattaduru Agrahara,TANK,200301005018,Bengaluru Urban,Bangalore_East_KRPura3_PattanduruAgrahara_Revenue_Map,Polygon,77.742292,12.971348,257
Bangalore East,Krishnarajapura,Ramagondanahalli Narayanapura,10,200301005040,Bengaluru Urban,Bangalore_East_KRPura3_RNarayanapura_Revenue_Map,Polygon,77.742491,12.962137,14
